Bandit,Reward,Algorithm
4,5.005307101205597,EpsilonGreedy
4,3.2097331855888656,EpsilonGreedy
4,2.8903168495698774,EpsilonGreedy
4,4.4441456624905324,EpsilonGreedy
4,4.834370000659754,EpsilonGreedy
4,4.785583652994234,EpsilonGreedy
4,4.087308402044778,EpsilonGreedy
4,3.3590908373140755,EpsilonGreedy
4,3.2290101010463728,EpsilonGreedy
4,5.467820358938606,EpsilonGreedy
4,3.149778072995364,EpsilonGreedy
4,4.451217741247972,EpsilonGreedy
4,3.85996736419445,EpsilonGreedy
4,4.568625182135729,EpsilonGreedy
4,1.7580922543196364,EpsilonGreedy
4,2.5117333023401787,EpsilonGreedy
4,4.037507447166312,EpsilonGreedy
4,3.8390718340700047,EpsilonGreedy
4,5.147677218346403,EpsilonGreedy
4,3.2490030797779132,EpsilonGreedy
4,4.738534052247507,EpsilonGreedy
4,2.650880760044352,EpsilonGreedy
4,3.680242748316173,EpsilonGreedy
4,4.209911095349274,EpsilonGreedy
4,2.9530069233339455,EpsilonGreedy
4,3.9671140395379987,EpsilonGreedy
4,3.223943445208771,EpsilonGreedy
4,4.8495266455187265,EpsilonGreedy
4,2.35350760544725,EpsilonGreedy
4,4.646201578386959,EpsilonGreedy
4,4.308075877788716,EpsilonGreedy
4,4.361805083394671,EpsilonGreedy
4,3.339086201437351,EpsilonGreedy
4,3.2797672757487155,EpsilonGreedy
4,4.791273234586075,EpsilonGreedy
4,2.587378945382567,EpsilonGreedy
4,6.451750407339933,EpsilonGreedy
4,4.017178583168983,EpsilonGreedy
4,2.8348240650746552,EpsilonGreedy
4,3.424570262365126,EpsilonGreedy
4,3.2339108693801504,EpsilonGreedy
4,4.310116126769303,EpsilonGreedy
4,3.52404549738223,EpsilonGreedy
4,3.27674829609493,EpsilonGreedy
4,3.3869707160946265,EpsilonGreedy
4,3.0729499704808685,EpsilonGreedy
4,4.837865028187368,EpsilonGreedy
4,3.821334174023926,EpsilonGreedy
4,4.464619648711965,EpsilonGreedy
4,1.9211782359994953,EpsilonGreedy
4,2.8675620816554837,EpsilonGreedy
4,3.1958496773081957,EpsilonGreedy
4,2.5450066720941615,EpsilonGreedy
4,4.339514613659853,EpsilonGreedy
4,3.695132545451345,EpsilonGreedy
4,5.796926778664431,EpsilonGreedy
4,5.1590128922009715,EpsilonGreedy
4,4.81258898812037,EpsilonGreedy
4,4.141819902442328,EpsilonGreedy
4,4.688903874402551,EpsilonGreedy
4,2.292972885831128,EpsilonGreedy
4,4.805296335664522,EpsilonGreedy
4,4.611048211320293,EpsilonGreedy
4,4.194657079471946,EpsilonGreedy
4,3.770403234467524,EpsilonGreedy
4,4.680084219585581,EpsilonGreedy
4,3.9519518896826864,EpsilonGreedy
4,4.558291437236425,EpsilonGreedy
4,4.328863266055864,EpsilonGreedy
4,2.75207273387119,EpsilonGreedy
4,4.621321412964743,EpsilonGreedy
4,5.349540910852269,EpsilonGreedy
4,3.6047491786324386,EpsilonGreedy
4,5.173509742698194,EpsilonGreedy
4,4.680713334929957,EpsilonGreedy
4,3.672537471226004,EpsilonGreedy
4,3.46661878083209,EpsilonGreedy
4,3.588814165146718,EpsilonGreedy
4,3.9344181468398802,EpsilonGreedy
4,3.888206943689694,EpsilonGreedy
4,5.665986309565681,EpsilonGreedy
4,3.4934681527764773,EpsilonGreedy
4,3.0902496235755144,EpsilonGreedy
4,2.529740986647229,EpsilonGreedy
4,4.186829630154825,EpsilonGreedy
4,5.627568423786801,EpsilonGreedy
4,1.7691652232216177,EpsilonGreedy
4,3.081934077374595,EpsilonGreedy
4,4.516283834848183,EpsilonGreedy
4,3.327703829191152,EpsilonGreedy
4,2.748861358700081,EpsilonGreedy
4,3.9567595666000415,EpsilonGreedy
4,4.089329657692319,EpsilonGreedy
4,4.547351115433747,EpsilonGreedy
4,4.7087617141106834,EpsilonGreedy
4,4.0839533997453765,EpsilonGreedy
4,3.2651654801905696,EpsilonGreedy
4,2.868663617320518,EpsilonGreedy
4,5.469310507693871,EpsilonGreedy
4,3.9996529442411908,EpsilonGreedy
4,3.751441691283612,EpsilonGreedy
4,2.735651052429672,EpsilonGreedy
4,2.867957651602273,EpsilonGreedy
4,4.440539048310088,EpsilonGreedy
4,4.337013917850762,EpsilonGreedy
4,5.287710009521417,EpsilonGreedy
4,4.402363222294502,EpsilonGreedy
4,5.400342759078434,EpsilonGreedy
4,3.80516348580692,EpsilonGreedy
4,3.1487300847569033,EpsilonGreedy
4,5.135735798502857,EpsilonGreedy
4,5.701431827125344,EpsilonGreedy
4,4.422992371312624,EpsilonGreedy
4,2.6945053607390763,EpsilonGreedy
4,1.9046611485794838,EpsilonGreedy
4,3.498991651271275,EpsilonGreedy
4,4.405271116673677,EpsilonGreedy
4,3.509129425011058,EpsilonGreedy
4,4.464673663203854,EpsilonGreedy
4,4.399453813715831,EpsilonGreedy
4,2.9593803466725976,EpsilonGreedy
4,3.926431941756016,EpsilonGreedy
4,4.958376926799846,EpsilonGreedy
4,6.138551290087019,EpsilonGreedy
4,6.323187170637913,EpsilonGreedy
4,4.7985546171652045,EpsilonGreedy
4,5.122666814073461,EpsilonGreedy
4,4.742932562777141,EpsilonGreedy
4,4.093571709233981,EpsilonGreedy
4,4.646593427302873,EpsilonGreedy
4,3.969656280774208,EpsilonGreedy
4,4.068189020019199,EpsilonGreedy
4,3.826229208257777,EpsilonGreedy
4,4.506936075063882,EpsilonGreedy
4,5.183210871424404,EpsilonGreedy
4,3.4459872121546344,EpsilonGreedy
4,4.376382893612717,EpsilonGreedy
4,5.024438878197916,EpsilonGreedy
4,3.891388755933269,EpsilonGreedy
4,6.49584213296105,EpsilonGreedy
4,3.874784258886341,EpsilonGreedy
4,4.170434461399851,EpsilonGreedy
4,2.6538328133588998,EpsilonGreedy
4,2.9121171927150558,EpsilonGreedy
4,3.788438970794495,EpsilonGreedy
4,5.296163511330327,EpsilonGreedy
4,2.581717675789247,EpsilonGreedy
4,3.3364381831495504,EpsilonGreedy
4,4.356783653217965,EpsilonGreedy
4,4.666439211306444,EpsilonGreedy
4,4.411266362319819,EpsilonGreedy
4,4.417375913286623,EpsilonGreedy
4,3.131335248427626,EpsilonGreedy
4,5.353276912425261,EpsilonGreedy
4,3.7630599499242727,EpsilonGreedy
4,4.31706444250145,EpsilonGreedy
4,1.8520400824820036,EpsilonGreedy
4,2.5701629646603354,EpsilonGreedy
4,3.9040297236998787,EpsilonGreedy
4,3.5736435176176733,EpsilonGreedy
4,2.5073584128349857,EpsilonGreedy
4,3.959337752024348,EpsilonGreedy
4,4.651291001905777,EpsilonGreedy
4,4.568637140216835,EpsilonGreedy
4,4.136763759025856,EpsilonGreedy
4,4.775718371044698,EpsilonGreedy
4,4.566942682164601,EpsilonGreedy
4,3.6164492581659573,EpsilonGreedy
4,5.412398981744594,EpsilonGreedy
4,4.222735982567357,EpsilonGreedy
4,5.928252365638033,EpsilonGreedy
4,4.814124975128994,EpsilonGreedy
4,6.132904688729234,EpsilonGreedy
4,3.3069810484395474,EpsilonGreedy
4,4.0782757523517015,EpsilonGreedy
4,6.462796892794017,EpsilonGreedy
4,4.502665841627445,EpsilonGreedy
4,4.4976880970673525,EpsilonGreedy
4,5.186375437349674,EpsilonGreedy
4,5.102825582476709,EpsilonGreedy
4,3.9115514891447405,EpsilonGreedy
4,4.066647533275264,EpsilonGreedy
4,5.6086352117953195,EpsilonGreedy
4,4.488760713289096,EpsilonGreedy
4,4.082129791580406,EpsilonGreedy
4,2.9882299641371795,EpsilonGreedy
4,4.108457047493524,EpsilonGreedy
4,4.144586429832808,EpsilonGreedy
4,4.4904587572818615,EpsilonGreedy
4,3.395340442126936,EpsilonGreedy
4,4.1379633921052,EpsilonGreedy
4,3.510316906814916,EpsilonGreedy
4,4.68361822230702,EpsilonGreedy
4,4.1555843636352945,EpsilonGreedy
4,4.880918979479308,EpsilonGreedy
4,3.464282460411405,EpsilonGreedy
4,2.6559612810839983,EpsilonGreedy
4,3.1422683016046182,EpsilonGreedy
4,4.838290508543672,EpsilonGreedy
4,4.921233355316773,EpsilonGreedy
4,3.01391596584342,EpsilonGreedy
4,3.8265295593288813,EpsilonGreedy
4,0.971398621483416,EpsilonGreedy
4,2.1179758635923447,EpsilonGreedy
4,3.0651284640883336,EpsilonGreedy
4,7.0511259042958505,EpsilonGreedy
4,4.664737382034868,EpsilonGreedy
4,6.168832512579096,EpsilonGreedy
4,2.919331722163573,EpsilonGreedy
4,3.933120424294777,EpsilonGreedy
4,5.341302540679064,EpsilonGreedy
4,3.4482201661610343,EpsilonGreedy
4,4.3488272120382145,EpsilonGreedy
4,3.4122154936527576,EpsilonGreedy
4,3.927317222471685,EpsilonGreedy
4,3.3500159979478332,EpsilonGreedy
4,5.664257989404948,EpsilonGreedy
4,4.002598128169556,EpsilonGreedy
4,4.340066954656239,EpsilonGreedy
4,4.356860548820067,EpsilonGreedy
4,2.5804004905887457,EpsilonGreedy
4,4.304534316293969,EpsilonGreedy
4,4.794361186667033,EpsilonGreedy
4,2.7925052826137025,EpsilonGreedy
4,4.417192934159296,EpsilonGreedy
4,2.790729178175561,EpsilonGreedy
4,3.784479204733384,EpsilonGreedy
4,4.533221680778447,EpsilonGreedy
4,2.9362711952547804,EpsilonGreedy
4,4.355927269632088,EpsilonGreedy
4,4.65316060660008,EpsilonGreedy
4,4.505147473500513,EpsilonGreedy
4,3.8855722224880216,EpsilonGreedy
4,4.046253633859755,EpsilonGreedy
4,4.85936789533533,EpsilonGreedy
4,3.543877608511497,EpsilonGreedy
4,3.514318932700765,EpsilonGreedy
4,5.650975674740987,EpsilonGreedy
4,4.705176701627078,EpsilonGreedy
4,3.6237546895444392,EpsilonGreedy
4,3.8641287426856445,EpsilonGreedy
4,3.936577842213069,EpsilonGreedy
4,3.6476482294243886,EpsilonGreedy
4,5.28103012442855,EpsilonGreedy
4,4.040179485248619,EpsilonGreedy
4,3.42242846456483,EpsilonGreedy
4,4.525603131206941,EpsilonGreedy
4,3.9649793202448826,EpsilonGreedy
4,3.1605393627210425,EpsilonGreedy
4,3.760324316386948,EpsilonGreedy
4,4.926319206134922,EpsilonGreedy
4,4.398729287985424,EpsilonGreedy
4,5.017927599101375,EpsilonGreedy
4,5.715488575297153,EpsilonGreedy
4,3.2805022611891252,EpsilonGreedy
4,2.1537291823858693,EpsilonGreedy
4,3.966709070045264,EpsilonGreedy
4,4.977785769143331,EpsilonGreedy
4,2.458087754651209,EpsilonGreedy
4,3.346750140622427,EpsilonGreedy
4,3.0971096005340826,EpsilonGreedy
4,3.5637079727535252,EpsilonGreedy
4,2.9367080903926244,EpsilonGreedy
4,4.330015089577077,EpsilonGreedy
4,2.244694225365574,EpsilonGreedy
4,2.1052413077377494,EpsilonGreedy
4,4.6420799975549825,EpsilonGreedy
4,2.667190883959253,EpsilonGreedy
4,4.728138780253346,EpsilonGreedy
4,4.168238426784239,EpsilonGreedy
4,4.931689576035538,EpsilonGreedy
4,4.751702049261141,EpsilonGreedy
4,3.328361696750823,EpsilonGreedy
4,3.804254006782884,EpsilonGreedy
4,3.9701952615227216,EpsilonGreedy
4,5.504746909392494,EpsilonGreedy
4,3.7429102325985237,EpsilonGreedy
4,4.812064026507132,EpsilonGreedy
4,3.4541971140535024,EpsilonGreedy
4,4.197974083208834,EpsilonGreedy
4,4.3317984435397205,EpsilonGreedy
4,2.3870850742369987,EpsilonGreedy
4,4.366468097312751,EpsilonGreedy
4,3.5554017894011616,EpsilonGreedy
4,4.408782380889727,EpsilonGreedy
4,3.0693418649637696,EpsilonGreedy
4,6.058959803949131,EpsilonGreedy
4,3.3137676230481525,EpsilonGreedy
4,4.037112587252893,EpsilonGreedy
4,2.5878819959622685,EpsilonGreedy
4,3.117877707755016,EpsilonGreedy
4,5.114378389876977,EpsilonGreedy
4,4.106832128521173,EpsilonGreedy
4,3.361056732480094,EpsilonGreedy
4,4.14253263879517,EpsilonGreedy
4,3.66755971380031,EpsilonGreedy
4,3.485727044610367,EpsilonGreedy
4,4.049938263869322,EpsilonGreedy
4,3.5588247059058338,EpsilonGreedy
4,3.186049624192007,EpsilonGreedy
4,4.3631754720134985,EpsilonGreedy
4,3.6967953443476884,EpsilonGreedy
4,2.8710222573629647,EpsilonGreedy
4,3.8709376450810122,EpsilonGreedy
4,4.375731319498919,EpsilonGreedy
4,4.107807727231455,EpsilonGreedy
4,3.370866899552567,EpsilonGreedy
4,3.271343212650653,EpsilonGreedy
4,2.736764365657687,EpsilonGreedy
4,2.5125750202884394,EpsilonGreedy
4,3.625440116238093,EpsilonGreedy
4,6.001896248521106,EpsilonGreedy
4,4.245205438702203,EpsilonGreedy
4,3.967381427980505,EpsilonGreedy
4,4.356790199329191,EpsilonGreedy
4,3.9062619069581497,EpsilonGreedy
4,4.1884892200945325,EpsilonGreedy
4,4.471153638097173,EpsilonGreedy
4,4.352748457937012,EpsilonGreedy
4,3.21348333978125,EpsilonGreedy
4,5.443857033239685,EpsilonGreedy
4,3.926817596093928,EpsilonGreedy
4,1.5830079485673352,EpsilonGreedy
4,4.649113139171145,EpsilonGreedy
4,2.8580235156799745,EpsilonGreedy
4,2.735850352481661,EpsilonGreedy
4,5.428740412907397,EpsilonGreedy
4,4.57189554325642,EpsilonGreedy
4,5.092334451909942,EpsilonGreedy
4,5.359493733958269,EpsilonGreedy
4,3.797587170957589,EpsilonGreedy
4,4.514953180595113,EpsilonGreedy
4,1.9255103286056294,EpsilonGreedy
4,4.726131344534021,EpsilonGreedy
4,3.1044521153333817,EpsilonGreedy
4,3.235223588061432,EpsilonGreedy
4,2.4030908203902492,EpsilonGreedy
4,5.007083521902855,EpsilonGreedy
4,5.17750485810819,EpsilonGreedy
4,4.069240499213115,EpsilonGreedy
4,4.190009711728888,EpsilonGreedy
4,3.8239822402128882,EpsilonGreedy
4,2.22212338806304,EpsilonGreedy
4,4.14790547520363,EpsilonGreedy
4,5.615089154963839,EpsilonGreedy
4,1.9707336291988478,EpsilonGreedy
4,4.76806262644293,EpsilonGreedy
4,2.427125582459537,EpsilonGreedy
4,5.551133989948322,EpsilonGreedy
4,2.9014014434921354,EpsilonGreedy
4,3.7763469370216267,EpsilonGreedy
4,3.05809448279672,EpsilonGreedy
4,3.7265002734008403,EpsilonGreedy
4,5.719280632651932,EpsilonGreedy
4,5.222870498364971,EpsilonGreedy
4,4.353043545529237,EpsilonGreedy
4,4.903325458772107,EpsilonGreedy
4,3.306101452727437,EpsilonGreedy
4,4.506206356873351,EpsilonGreedy
4,4.657933969312541,EpsilonGreedy
4,3.508558208648777,EpsilonGreedy
4,3.1665849578520957,EpsilonGreedy
4,4.45255626624379,EpsilonGreedy
4,4.173966688946984,EpsilonGreedy
4,3.618541470042984,EpsilonGreedy
4,3.861248204751966,EpsilonGreedy
4,2.9860088420968918,EpsilonGreedy
4,1.9784509985674497,EpsilonGreedy
4,3.6363375305922396,EpsilonGreedy
4,3.7366385508536593,EpsilonGreedy
4,5.393942029249905,EpsilonGreedy
4,4.0274996612436835,EpsilonGreedy
4,4.3482127681737595,EpsilonGreedy
4,3.8852098138180113,EpsilonGreedy
4,3.577626433884193,EpsilonGreedy
4,5.701994887818821,EpsilonGreedy
4,4.021350746201257,EpsilonGreedy
4,3.0185790350244304,EpsilonGreedy
4,3.5697545440615324,EpsilonGreedy
4,4.478351859853662,EpsilonGreedy
4,4.660375341939778,EpsilonGreedy
4,3.5652754318208966,EpsilonGreedy
4,4.654923568649543,EpsilonGreedy
4,4.023277719290065,EpsilonGreedy
4,2.6172893419497902,EpsilonGreedy
4,4.627320982179255,EpsilonGreedy
4,4.576543328665049,EpsilonGreedy
4,4.217669172334937,EpsilonGreedy
4,4.661873272184216,EpsilonGreedy
4,5.582063194232397,EpsilonGreedy
4,3.3394537001125992,EpsilonGreedy
4,3.7161626491053252,EpsilonGreedy
4,3.088035115815507,EpsilonGreedy
4,3.9611404109603265,EpsilonGreedy
4,4.907408702096491,EpsilonGreedy
4,4.156639851733299,EpsilonGreedy
4,3.117225600983025,EpsilonGreedy
4,4.0114580129189745,EpsilonGreedy
4,4.0445351766482736,EpsilonGreedy
4,5.6397704653512495,EpsilonGreedy
4,3.5521473701651436,EpsilonGreedy
4,3.332950971433631,EpsilonGreedy
4,3.4581269930054988,EpsilonGreedy
4,4.916415564242348,EpsilonGreedy
4,2.8423457771396565,EpsilonGreedy
4,2.8607931613032633,EpsilonGreedy
4,4.5865782808791105,EpsilonGreedy
4,2.924896960802567,EpsilonGreedy
4,4.773082174392648,EpsilonGreedy
4,3.124388902649259,EpsilonGreedy
4,3.340948082602006,EpsilonGreedy
4,3.9610418952142563,EpsilonGreedy
4,2.9419908120900597,EpsilonGreedy
4,3.7007899901770296,EpsilonGreedy
4,5.65541790593665,EpsilonGreedy
4,4.931928416512679,EpsilonGreedy
4,5.473481988838449,EpsilonGreedy
4,4.8117021966157285,EpsilonGreedy
4,5.045006436934083,EpsilonGreedy
4,3.914536348124005,EpsilonGreedy
4,3.5109361035244446,EpsilonGreedy
4,2.8296306562867954,EpsilonGreedy
4,4.417678243537612,EpsilonGreedy
4,2.6901567064929695,EpsilonGreedy
4,4.052723996519704,EpsilonGreedy
4,2.3443157366314225,EpsilonGreedy
4,2.615346038441425,EpsilonGreedy
4,4.604218448610795,EpsilonGreedy
4,5.052527959800368,EpsilonGreedy
4,3.051144475324385,EpsilonGreedy
4,2.7139190605210524,EpsilonGreedy
4,3.734665968714132,EpsilonGreedy
4,3.80672908093148,EpsilonGreedy
4,2.935619534227251,EpsilonGreedy
4,3.426347495662652,EpsilonGreedy
4,5.360543456697455,EpsilonGreedy
4,5.829609139600923,EpsilonGreedy
4,2.594760929532347,EpsilonGreedy
4,2.6868690342144403,EpsilonGreedy
4,2.5917420015716846,EpsilonGreedy
4,4.212375501861499,EpsilonGreedy
4,2.328135528412557,EpsilonGreedy
4,5.111825140315408,EpsilonGreedy
4,5.834945304209672,EpsilonGreedy
4,3.0458532537728917,EpsilonGreedy
4,3.8611949103516774,EpsilonGreedy
4,3.693795466140232,EpsilonGreedy
4,4.452971822825874,EpsilonGreedy
4,3.750034777454963,EpsilonGreedy
4,3.267827341990844,EpsilonGreedy
4,4.991958208892437,EpsilonGreedy
4,2.278143161669181,EpsilonGreedy
4,3.31847155647651,EpsilonGreedy
4,2.901067084213753,EpsilonGreedy
4,2.4546174790980135,EpsilonGreedy
4,4.587922797543622,EpsilonGreedy
4,3.0357151881344144,EpsilonGreedy
4,2.7375052203683117,EpsilonGreedy
4,4.550094325806686,EpsilonGreedy
4,1.6043662639321425,EpsilonGreedy
4,3.4172403855930202,EpsilonGreedy
4,4.6643848911498145,EpsilonGreedy
4,3.3114360846124242,EpsilonGreedy
4,5.118768495469083,EpsilonGreedy
4,4.17480919934461,EpsilonGreedy
4,4.53958369327376,EpsilonGreedy
4,4.412122850740865,EpsilonGreedy
4,2.4938474932555748,EpsilonGreedy
4,4.782566480567262,EpsilonGreedy
4,4.120678078584092,EpsilonGreedy
4,4.112642970259852,EpsilonGreedy
4,2.9897582368702587,EpsilonGreedy
4,4.339583250597144,EpsilonGreedy
4,6.218191042808923,EpsilonGreedy
4,4.174049647462922,EpsilonGreedy
4,2.70173166918505,EpsilonGreedy
4,2.7152782951152696,EpsilonGreedy
4,4.558608180399184,EpsilonGreedy
4,3.8446734676336902,EpsilonGreedy
4,3.408307895891493,EpsilonGreedy
4,4.58729025999075,EpsilonGreedy
4,3.465016457830426,EpsilonGreedy
4,3.3016912823696187,EpsilonGreedy
4,5.290371759021747,EpsilonGreedy
4,4.500427215656485,EpsilonGreedy
4,5.7173823327766105,EpsilonGreedy
4,3.0669088433641187,EpsilonGreedy
4,3.0421604584601063,EpsilonGreedy
4,4.8573435914584735,EpsilonGreedy
4,4.392062862851452,EpsilonGreedy
4,2.845700907171547,EpsilonGreedy
4,4.690979269837982,EpsilonGreedy
4,2.990159927998958,EpsilonGreedy
4,5.296258387495238,EpsilonGreedy
4,4.095087761282754,EpsilonGreedy
4,2.337299828028873,EpsilonGreedy
4,4.267915508811102,EpsilonGreedy
4,5.880554470531555,EpsilonGreedy
4,6.4094267045024225,EpsilonGreedy
4,2.945725930968233,EpsilonGreedy
4,2.7355291068288743,EpsilonGreedy
4,3.0804357117838883,EpsilonGreedy
4,5.842027738037395,EpsilonGreedy
4,3.6583461158568777,EpsilonGreedy
4,4.359230845591608,EpsilonGreedy
4,4.628400145104586,EpsilonGreedy
4,3.8302110270808525,EpsilonGreedy
4,3.6620001756149843,EpsilonGreedy
4,4.7450190805296675,EpsilonGreedy
4,3.995588886398965,EpsilonGreedy
4,4.421535597501783,EpsilonGreedy
4,3.4850821575173967,EpsilonGreedy
4,1.8918944903429793,EpsilonGreedy
4,2.539588606988425,EpsilonGreedy
4,3.4945168079686733,EpsilonGreedy
4,2.4437075596213624,EpsilonGreedy
4,4.1761065318308335,EpsilonGreedy
4,3.854338014330474,EpsilonGreedy
4,4.0789209489882365,EpsilonGreedy
4,5.039457937730185,EpsilonGreedy
4,4.259138577904647,EpsilonGreedy
4,3.0785038104148486,EpsilonGreedy
4,4.064821093995986,EpsilonGreedy
4,2.529458574694771,EpsilonGreedy
4,6.087705057562042,EpsilonGreedy
4,3.49802610010409,EpsilonGreedy
4,3.1528699165695304,EpsilonGreedy
4,5.353281996474606,EpsilonGreedy
4,5.22321200015525,EpsilonGreedy
4,2.3398114227913513,EpsilonGreedy
4,3.9285852190954347,EpsilonGreedy
4,3.0070533114832103,EpsilonGreedy
4,4.384570015411979,EpsilonGreedy
4,3.9994133497490694,EpsilonGreedy
4,4.445834634284998,EpsilonGreedy
4,4.480282444832464,EpsilonGreedy
4,2.2455077446467415,EpsilonGreedy
4,3.8156344914815565,EpsilonGreedy
4,3.9408865375289945,EpsilonGreedy
4,5.570620373200611,EpsilonGreedy
4,2.8701370662294465,EpsilonGreedy
4,5.190788246001567,EpsilonGreedy
4,3.0634248256024637,EpsilonGreedy
4,6.459188467723344,EpsilonGreedy
4,6.5353899656849705,EpsilonGreedy
4,4.7019244652814685,EpsilonGreedy
4,2.9186566920229198,EpsilonGreedy
4,3.587966375608587,EpsilonGreedy
4,3.5341359442745017,EpsilonGreedy
4,2.8901644352501443,EpsilonGreedy
4,3.171530384904088,EpsilonGreedy
4,4.298945058204367,EpsilonGreedy
4,5.682906129623429,EpsilonGreedy
4,2.996079021320705,EpsilonGreedy
4,4.174638025540469,EpsilonGreedy
4,2.992959633330676,EpsilonGreedy
4,4.228983900651994,EpsilonGreedy
4,3.6515671838837025,EpsilonGreedy
4,3.997081861161336,EpsilonGreedy
4,4.201658898857877,EpsilonGreedy
4,5.280699039272399,EpsilonGreedy
4,4.801404682639546,EpsilonGreedy
4,1.9443972270992531,EpsilonGreedy
4,3.842277230163794,EpsilonGreedy
4,3.3962425208864206,EpsilonGreedy
4,4.171797438258469,EpsilonGreedy
4,3.1357315569803927,EpsilonGreedy
4,3.0848208405144772,EpsilonGreedy
4,4.951301624454642,EpsilonGreedy
4,4.000538077519256,EpsilonGreedy
4,4.7939090219015235,EpsilonGreedy
4,4.334461736736213,EpsilonGreedy
4,5.6567566453243225,EpsilonGreedy
4,3.6172906931953777,EpsilonGreedy
4,5.855148800706563,EpsilonGreedy
4,4.807354376979631,EpsilonGreedy
4,2.9140787106614283,EpsilonGreedy
4,3.6676399011177243,EpsilonGreedy
4,2.654819152583616,EpsilonGreedy
4,2.512955269066143,EpsilonGreedy
4,3.5383963949754014,EpsilonGreedy
4,3.870991719488522,EpsilonGreedy
4,3.9695557642570565,EpsilonGreedy
4,3.7852280598748926,EpsilonGreedy
4,1.8519266796540883,EpsilonGreedy
4,3.6439905534167876,EpsilonGreedy
4,2.9171959138935915,EpsilonGreedy
4,3.1675043046787805,EpsilonGreedy
4,4.968261683568664,EpsilonGreedy
4,3.2243851413460565,EpsilonGreedy
4,3.553684451544901,EpsilonGreedy
4,4.234018708674021,EpsilonGreedy
4,3.788471924127298,EpsilonGreedy
4,2.3038306349150868,EpsilonGreedy
4,4.559622994981048,EpsilonGreedy
4,3.076188914618478,EpsilonGreedy
4,3.334083381676801,EpsilonGreedy
4,3.9438555487332483,EpsilonGreedy
4,4.8345705914621435,EpsilonGreedy
4,3.0306969070786494,EpsilonGreedy
4,3.0633384837563513,EpsilonGreedy
4,4.548218117698332,EpsilonGreedy
4,4.136492592660174,EpsilonGreedy
4,3.240187566872111,EpsilonGreedy
4,4.855123168570388,EpsilonGreedy
4,3.4434729554896366,EpsilonGreedy
4,5.26933149266541,EpsilonGreedy
4,2.887648581629704,EpsilonGreedy
4,2.925498651136534,EpsilonGreedy
4,2.885695706198657,EpsilonGreedy
4,3.558948360239584,EpsilonGreedy
4,4.541054018156277,EpsilonGreedy
4,5.427139296193843,EpsilonGreedy
4,4.9812705866571765,EpsilonGreedy
4,5.027220551065019,EpsilonGreedy
4,5.305639550000081,EpsilonGreedy
4,4.227506329468377,EpsilonGreedy
4,3.0759219418936485,EpsilonGreedy
4,3.4571423610774925,EpsilonGreedy
4,3.16462159238033,EpsilonGreedy
4,3.654905988116949,EpsilonGreedy
4,5.534707489335784,EpsilonGreedy
4,5.132938975122009,EpsilonGreedy
4,2.996236930678852,EpsilonGreedy
4,4.129179997658134,EpsilonGreedy
4,3.6702738426031916,EpsilonGreedy
4,1.6489896170403084,EpsilonGreedy
4,2.263999511828902,EpsilonGreedy
4,2.4143457488471443,EpsilonGreedy
4,4.651754909491779,EpsilonGreedy
4,5.134209638072102,EpsilonGreedy
4,3.6966193688639644,EpsilonGreedy
4,4.382299412012997,EpsilonGreedy
4,3.496325281860021,EpsilonGreedy
4,4.196674968473288,EpsilonGreedy
4,4.152810952057896,EpsilonGreedy
4,2.251597825549305,EpsilonGreedy
4,3.0279204861361406,EpsilonGreedy
4,2.602444681277446,EpsilonGreedy
4,3.074183229576274,EpsilonGreedy
4,3.4602264232339146,EpsilonGreedy
4,3.1734466511937014,EpsilonGreedy
4,2.610787887271024,EpsilonGreedy
4,4.130695858872499,EpsilonGreedy
4,3.2299162302853324,EpsilonGreedy
4,4.147225296675362,EpsilonGreedy
4,4.3337109047359865,EpsilonGreedy
4,4.974972337832949,EpsilonGreedy
4,4.721302597957284,EpsilonGreedy
4,3.823545626636658,EpsilonGreedy
4,4.604952955322191,EpsilonGreedy
4,5.568536394928966,EpsilonGreedy
4,3.134817588981761,EpsilonGreedy
4,3.9284374128712587,EpsilonGreedy
4,5.392850135735544,EpsilonGreedy
4,4.51663632281,EpsilonGreedy
4,4.794733460880786,EpsilonGreedy
4,4.003416384372896,EpsilonGreedy
4,3.024679488168845,EpsilonGreedy
4,4.251612737497145,EpsilonGreedy
4,4.655204236481662,EpsilonGreedy
4,3.930110608201918,EpsilonGreedy
4,3.0877031448506456,EpsilonGreedy
4,4.002297072322605,EpsilonGreedy
4,4.922815653885606,EpsilonGreedy
4,5.678869756936892,EpsilonGreedy
4,3.6485332840899987,EpsilonGreedy
4,4.328021667462932,EpsilonGreedy
4,3.526618454967298,EpsilonGreedy
4,3.0163640520346813,EpsilonGreedy
4,2.958815587622406,EpsilonGreedy
4,3.7619400639625873,EpsilonGreedy
4,5.241486337129952,EpsilonGreedy
4,5.009009229892612,EpsilonGreedy
4,1.9927692438541675,EpsilonGreedy
4,4.426083374698189,EpsilonGreedy
4,5.318216232750687,EpsilonGreedy
4,3.2971365504030823,EpsilonGreedy
4,5.415261227659322,EpsilonGreedy
4,6.093450782522638,EpsilonGreedy
4,4.81353901230456,EpsilonGreedy
4,3.5278809314098014,EpsilonGreedy
4,2.779064104906263,EpsilonGreedy
4,4.745201063796831,EpsilonGreedy
4,5.688570528798886,EpsilonGreedy
4,4.965173100886833,EpsilonGreedy
4,2.146002195648764,EpsilonGreedy
